uid,formula,reduced_formula,natoms,ehull,hform,gap_pbe,gap_hse,dyn_stab,layergroup,lgnum,international,bravais_type,layergroup_norm
1FeNaAs2O6-1,FeNaAs2O6,NaFe(AsO3)2,10,0.29584095069512306,-1.041236918121971,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2CuVP2O6-1,Cu2V2O12P4,VCu(PO3)2,20,0.24666099790008075,-1.6501536592848438,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
2HSbAs2O6-1,As4H2O12Sb2,SbAs2HO6,20,0.09354768279911294,-1.150857538127569,2.7653345885809544,4.010763906009757,Yes,p2_111,9,P2_1,Rectangular (op),p2_111
1NaPdSb2O6-1,NaPdO6Sb2,NaSb2PdO6,10,0.3291673022398459,-0.9374234031644783,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuBiP2Te6-1,AuBiP2Te6,BiTe6P2Au,10,0.10583735252451057,0.017549251199758233,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1CuInP2S6-1,CuInP2S6,InCu(PS3)2,10,0.0,-0.34606805054325634,1.5456294664936259,2.8275554527626485,Yes,p3,65,P3,Hexagonal (hp),p3
1CuInP2S6-2,CuInP2S6,InCu(PS3)2,10,0.031929230366989005,-0.3141388201762673,0.9488111133057093,,No,p312,67,P312,Hexagonal (hp),p312
1NaNiP2Te6-1,NaNiP2Te6,NaNi(Te3P)2,10,0.14084999403365633,-0.1342478975897599,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgBiSb2Te6-1,AgBiSb2Te6,AgBi(SbTe3)2,10,0.14463193071472163,0.014712200657323394,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1InLiAs2Te6-1,InLiAs2Te6,LiIn(Te3As)2,10,0.1747233245667156,-0.09136513067660487,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AuInP2Te6-1,AuInP2Te6,InTe6P2Au,10,0.14978902549418455,0.036863590635775975,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1GaLiSb2Se6-1,GaLiSb2Se6,LiGa(SbSe3)2,10,0.22887067207510361,-0.27142320809664755,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1CuTlP2O6-1,CuTlO6P2,TlCu(PO3)2,10,0.4091912110596258,-1.2563710696540618,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1NaPdSb2S6-1,NaPdS6Sb2,NaSb2PdS6,10,0.2734967978464887,-0.16803989193632204,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlCuAs2Se6-1,AlCuAs2Se6,AlCu(AsSe3)2,10,0.11189689747588857,-0.2014655865760872,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgGaP2O6-1,AgGaO6P2,GaAg(PO3)2,10,0.2742455823008584,-1.487482893143565,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuCrAs2Se6-1,AuCrAs2Se6,CrAs2AuSe6,10,0.08931785975617919,-0.13954850202373095,0.5519286289067602,1.3412871540567188,Yes,c211,10,C2,Centered rectangular (oc),c211
1FeNaSb2Te6-1,FeNaSb2Te6,NaFe(SbTe3)2,10,0.18205597056128386,-0.08228024187134082,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1LiPdSb2Te6-1,LiPdSb2Te6,LiSb2Te6Pd,10,0.1834064138594309,-0.14044950992136904,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgBiP2Se6-1,AgBiP2Se6,AgBi(PSe3)2,10,0.0,-0.19077251205250362,1.1007591302681417,1.9791375218532878,Yes,p3,65,P3,Hexagonal (hp),p3
1AlCuAs2O6-1,AlCuAs2O6,AlCu(AsO3)2,10,0.43915056449927725,-1.1014198276357177,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgTlAs2Se6-1,AgTlAs2Se6,TlAg(AsSe3)2,10,0.10727609117498849,-0.029815507958968368,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CoNaSb2Se6-1,CoNaSb2Se6,NaCo(SbSe3)2,10,0.17278076773489506,-0.22800896960448255,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuCrAs2S6-1,AuCrAs2S6,CrAs2AuS6,10,0.18862989329206115,-0.10131152046972858,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
2AuCrAs2S6-1,Au2Cr2As4S12,CrAs2AuS6,20,0.1772097584620839,-0.11273165529970583,,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1InNaSb2Te6-1,InNaSb2Te6,NaIn(SbTe3)2,10,0.17839239455612535,-0.1104571616965984,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1LiPdAs2Te6-1,LiPdAs2Te6,LiTe6As2Pd,10,0.12512990866481982,-0.14466822374404914,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuSbAs2S6-1,AuAs2S6Sb,SbAs2AuS6,10,0.12441700909986801,-0.032685559895033835,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1CuTlP2S6-1,CuTlP2S6,TlCu(PS3)2,10,0.08786691756227816,-0.1898912661749918,0.1823377251174323,,No,p312,67,P312,Hexagonal (hp),p312
1AuScP2Se6-1,AuScP2Se6,ScP2AuSe6,10,0.0227983365357181,-0.46619172544437787,0.9745984823032678,,No,p312,67,P312,Hexagonal (hp),p312
1HTiZn2O6-1,TiZn2HO6,TiZn2HO6,10,0.4029083096096713,-1.2721918774923977,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
1AgScP2Te6-1,AgScP2Te6,ScAg(Te3P)2,10,0.0598535851174757,-0.2622450048410109,0.6514627451661696,,No,p312,67,P312,Hexagonal (hp),p312
1AuGaP2S6-1,AuGaP2S6,GaP2AuS6,10,0.06253609918997319,-0.22648193620415852,0.7535372977538568,,No,p312,67,P312,Hexagonal (hp),p312
1CuScSb2S6-1,CuScS6Sb2,ScCu(SbS3)2,10,0.266599967800627,-0.40478312266822625,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1BiCuSb2S6-1,BiCuS6Sb2,CuBi(SbS3)2,10,0.16812793604760423,-0.10639154563820626,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1CuVAs2Te6-1,CuVAs2Te6,VCu(Te3As)2,10,0.09798345517337537,-0.05297069835287971,0.0,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1PdZrP2Se6-1,PdZrP2Se6,ZrP2PdSe6,10,0.11197000122769385,-0.46138151629430907,,,Unknown,p1,1,P1,Oblique (mp),p1
1AuSbP2Se6-1,AuP2SbSe6,SbP2AuSe6,10,0.005994159496311635,-0.11746935674177053,0.8663021439875163,1.4926853880496713,Yes,p3,65,P3,Hexagonal (hp),p3
1CuVP2Te6-1,CuVP2Te6,VCu(Te3P)2,10,0.1402381204381026,-0.06065797191154303,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
2AgVP2S6-1,Ag2V2P4S12,VAg(PS3)2,20,0.00027952507704256393,-0.3890503385077494,0.02783358075282516,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1NaNiSb2S6-1,NaNiS6Sb2,NaNi(SbS3)2,10,0.29218376072289554,-0.1505938921333815,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgVP2S6-1,AgVP2S6,VAg(PS3)2,10,0.00870642202718841,-0.3806234415576036,0.3706764295470859,2.05389604139729,Yes,c211,10,C2,Centered rectangular (oc),c211
1AgTlP2O6-1,AgTlO6P2,TlAg(PO3)2,10,0.37798179709559215,-1.285974712976055,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2FPAs2O6-1,As4F2O12P2,As2PO6F,20,0.2590406926428054,-1.3265122737009407,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1AuBiAs2Te6-1,AuBiAs2Te6,BiTe6As2Au,10,0.12208423797755266,0.026772290699693713,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1FeLiSb2O6-1,FeLiO6Sb2,LiFe(SbO3)2,10,0.16999552273586288,-1.3170409782452375,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuVAs2S6-1,AuVAs2S6,VAs2AuS6,10,0.22214298838505356,-0.13885987360041413,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1InLiP2Te6-1,InLiP2Te6,LiIn(Te3P)2,10,0.12558323192902554,-0.13207660817056704,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AlCuSb2O6-1,AlCuO6Sb2,AlCu(SbO3)2,10,0.16274057488448115,-1.4983702119564541,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1LiNiSb2Te6-1,LiNiSb2Te6,LiNi(SbTe3)2,10,0.18946356085659724,-0.1018063129932841,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CuScAs2Te6-1,CuScAs2Te6,ScCu(Te3As)2,10,0.13771016157670973,-0.1969232222812046,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgAlP2Se6-1,AgAlP2Se6,AlAg(PSe3)2,10,8.881784197001253e-17,-0.31603682134628175,1.366218787774382,2.3391806005332203,Yes,p312,67,P312,Hexagonal (hp),p312
1GaLiSb2Te6-1,GaLiSb2Te6,LiGa(SbTe3)2,10,0.24678563463917377,-0.0712133988692969,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
2AuCrSb2Te6-1,Au2Cr2Sb4Te12,CrSb2Te6Au,20,0.1508000277717669,-0.001885369286313221,,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1AgTlSb2S6-1,AgTlS6Sb2,TlAg(SbS3)2,10,0.24674163505708316,0.018576274806954986,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlCuP2O6-1,AlCuO6P2,AlCu(PO3)2,10,0.37163360939749523,-1.7204557976721588,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgInSb2S6-1,AgInS6Sb2,InAg(SbS3)2,10,0.21860508548295704,-0.10465426008969274,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1InNaSb2S6-1,InNaS6Sb2,NaIn(SbS3)2,10,0.17395060873236368,-0.3265823986493935,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AlNaAs2Se6-1,AlNaAs2Se6,NaAl(AsSe3)2,10,0.08582603455205913,-0.3887627261346303,1.045976140157817,1.7495813872978423,Yes,c211,10,C2,Centered rectangular (oc),c211
1NaPdAs2Se6-1,NaPdAs2Se6,NaAs2PdSe6,10,0.1024913394688213,-0.23833612696255885,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgCrP2S6-1,AgCrP2S6,CrAg(PS3)2,10,0.008316508723440563,-0.354637077034824,1.009853264090903,2.0120057332509953,Yes,p312,67,P312,Hexagonal (hp),p312
1AgBiAs2S6-1,AgBiAs2S6,AgBi(AsS3)2,10,0.07581390864966986,-0.10314908218123264,1.2885119478192721,,Unknown,p3,65,P3,Hexagonal (hp),p3
1NaNiP2Se6-1,NaNiP2Se6,NaNi(PSe3)2,10,0.021982678387442122,-0.30364429949361593,0.0,,No,p312,67,P312,Hexagonal (hp),p312
1AgScAs2S6-1,AgScAs2S6,ScAg(AsS3)2,10,0.097984270451032,-0.47593706905954675,1.6309892677581166,,No,p312,67,P312,Hexagonal (hp),p312
1CoLiAs2S6-1,CoLiAs2S6,LiCo(AsS3)2,10,0.1355758655916735,-0.26683169446877103,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuTlSb2Te6-1,AuTlSb2Te6,TlSb2Te6Au,10,0.20500447908383582,0.05159521891841692,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgSbP2Te6-1,AgP2SbTe6,AgSb(Te3P)2,10,0.08429856353160062,0.03937189297968047,0.47535869473964754,1.1226009579773746,Yes,p3,65,P3,Hexagonal (hp),p3
1InLiP2Se6-1,InLiP2Se6,LiIn(PSe3)2,10,0.0,-0.4095573551809011,1.6317086264567768,2.452251094948999,Yes,c211,10,C2,Centered rectangular (oc),c211
1AgTlP2Te6-1,AgTlP2Te6,TlAg(Te3P)2,10,0.12879906425541368,0.06314823322362244,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuTlSb2O6-1,AuTlO6Sb2,TlSb2AuO6,10,0.6991089098267012,-0.4108649296057344,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuScSb2O6-1,AuScO6Sb2,ScSb2AuO6,10,0.6713661985576099,-1.0994911204044144,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1FeNaP2Te6-1,FeNaP2Te6,NaFe(Te3P)2,10,0.19390172271223305,-0.1209784502459911,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AgSbAs2Te6-1,AgAs2SbTe6,AgSb(Te3As)2,10,0.0988449361247004,0.04893934807209277,0.006635585172607872,0.4859047813284567,Yes,p3,65,P3,Hexagonal (hp),p3
2CrCuAs2Te6-1,Cr2Cu2As4Te12,CrCu(Te3As)2,20,0.1114872052235693,0.006068156988265372,,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1NiRuTa2Se6-1,NiRuTa2Se6,Ta2NiRuSe6,10,0.09252456512795817,-0.580522323903606,0.33792535765927767,1.2041955533079016,Yes,p1,1,P1,Oblique (mp),p1
1AuScSb2S6-1,AuScS6Sb2,ScSb2AuS6,10,0.29553118122378585,-0.3492300527203547,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CoLiP2Se6-1,CoLiP2Se6,LiCo(PSe3)2,10,0.009389361614297976,-0.3592884019223533,0.8325315366712176,2.003765085054899,Yes,p312,67,P312,Hexagonal (hp),p312
1CuScAs2O6-1,CuScAs2O6,ScCu(AsO3)2,10,0.3675250298048788,-1.3493262356684987,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlLiP2O6-1,AlLiO6P2,LiAl(PO3)2,10,0.21792782831847896,-2.1757741851762473,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1InNaSb2O6-1,InNaO6Sb2,NaIn(SbO3)2,10,0.4011918697968932,-1.1257319961446335,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AuCrSb2S6-1,AuCrS6Sb2,CrSb2AuS6,10,0.25280509549826896,-0.1050757990747762,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlLiP2S6-1,AlLiP2S6,LiAl(PS3)2,10,3.552713678800501e-16,-0.6608929255280053,2.8236292221981723,3.872884141474959,Yes,c211,10,C2,Centered rectangular (oc),c211
1CoNaP2O6-1,CoNaO6P2,NaCo(PO3)2,10,0.31649615907039885,-1.5704742233742153,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1GeMnP2S6-1,MnGeP2S6,MnGe(PS3)2,10,0.02357934332918994,-0.31356713306018447,0.4122873229133004,,No,p312,67,P312,Hexagonal (hp),p312
1NaNiAs2O6-1,NaNiAs2O6,NaNi(AsO3)2,10,0.3476549480402749,-0.8920402347297923,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuScAs2Se6-1,AuScAs2Se6,ScAs2AuSe6,10,0.10607976100751956,-0.3734798010723196,0.4824208286748193,,No,p312,67,P312,Hexagonal (hp),p312
1AgAlSb2O6-1,AgAlO6Sb2,AlAg(SbO3)2,10,0.30181694862564185,-1.3326311740412422,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgBiP2Te6-1,AgBiP2Te6,AgBi(Te3P)2,10,0.08060597271591799,0.009722951531138335,0.40087752913751284,1.0749202369596413,Yes,p3,65,P3,Hexagonal (hp),p3
1AuScP2O6-1,AuScO6P2,ScP2AuO6,10,0.3852982948974869,-1.8887604094222659,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1GaLiP2O6-1,GaLiO6P2,LiGa(PO3)2,10,0.1616570966917525,-1.9083430290583323,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AuGaAs2O6-1,AuGaAs2O6,GaAs2AuO6,10,0.4720396295369609,-0.7303647544805998,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CuInAs2O6-1,CuInAs2O6,InCu(AsO3)2,10,0.32058750229366045,-0.8513372992056241,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CoNaAs2Te6-1,CoNaAs2Te6,NaCo(Te3As)2,10,0.11741157149499334,-0.14333875052826955,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlCuAs2Te6-1,AlCuAs2Te6,AlCu(Te3As)2,10,0.13785161678045857,-0.012460267332849639,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuGaAs2Te6-1,AuGaAs2Te6,GaTe6As2Au,10,0.1677855265726297,0.046492403798553995,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuCrP2Te6-1,AuCrP2Te6,CrTe6P2Au,10,0.13144843042866902,-0.02900166171640848,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AlLiAs2Te6-1,AlLiAs2Te6,LiAl(Te3As)2,10,0.1560005735503503,-0.13968627952347035,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AlAuSb2Te6-1,AlAuSb2Te6,AlSb2Te6Au,10,0.174120828887507,-0.027163419483981953,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1HfIFe2O6-1,Fe2HfIO6,HfFe2IO6,10,0.20473873567751752,-1.531884618732859,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
1FSbTe2O6-1,FO6SbTe2,SbTe2O6F,10,0.3172849634748161,-0.9885070341254547,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
1AuGaAs2S6-1,AuGaAs2S6,GaAs2AuS6,10,0.20559221336417002,-0.04840967539828043,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2LiVAu2O6-1,Au4Li2V2O12,LiV(AuO3)2,20,0.05858337740203794,-1.1180978128018637,0.5247167837429725,2.301758911266141,Yes,pm2_1n,32,Pmn2_1,Rectangular (op),pm2_1n
1AuVP2Se6-1,AuVP2Se6,VP2AuSe6,10,0.05222778643809112,-0.22286037684029197,0.4365499207365393,1.7119899048404283,Yes,c211,10,C2,Centered rectangular (oc),c211
2CrNaAu2S6-1,Au4Cr2Na2S12,NaCr(AuS3)2,20,0.22568170603783794,-0.20593760141795628,,,Unknown,pm2_1n,32,Pmn2_1,Rectangular (op),pm2_1n
1CuGaAs2O6-1,CuGaAs2O6,GaCu(AsO3)2,10,0.3759843179878507,-0.861984026387001,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuInSb2Te6-1,AuInSb2Te6,InSb2Te6Au,10,0.20134647825956256,0.0326652724873334,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1BiHSe2O6-1,BiHO6Se2,BiH(SeO3)2,10,0.0,-0.9768616337750039,3.0067770344525417,,No,cm11,13,Cm,Centered rectangular (oc),cm11
2FSbAs2O6-1,As4F2O12Sb2,SbAs2O6F,20,0.4173537423154281,-0.9574352901627989,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1CuInSb2S6-1,CuInS6Sb2,InCu(SbS3)2,10,0.24072479321060442,-0.08994069800113706,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1NaNiP2O6-1,NaNiO6P2,NaNi(PO3)2,10,0.363482580781686,-1.541364548875741,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2HSbP2O6-1,H2O12P4Sb2,SbP2HO6,20,0.4215503523997885,-1.2873026603376552,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
2FSbP2O6-1,F2O12P4Sb2,SbP2O6F,20,0.7800318049710053,-1.1930761412081146,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1LiPdP2Te6-1,LiPdP2Te6,LiTe6P2Pd,10,0.1319240173334788,-0.15973175090582076,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1GaLiP2Te6-1,GaLiP2Te6,LiGa(Te3P)2,10,0.144155283373133,-0.11135734361967878,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
2AgVP2Se6-1,Ag2V2P4Se12,VAg(PSe3)2,20,0.014289328541927392,-0.2620032685097179,,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1CuScSb2Te6-1,CuScSb2Te6,ScCu(SbTe3)2,10,0.1879840647198508,-0.20070711050999462,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CuInAs2Se6-1,CuInAs2Se6,InCu(AsSe3)2,10,0.12306161891763275,-0.11943706736103366,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1CuTlSb2Te6-1,CuTlSb2Te6,TlCu(SbTe3)2,10,0.19321996743289754,0.053109608651751475,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1GaNaP2Se6-1,GaNaP2Se6,NaGa(PSe3)2,10,0.007763042075690452,-0.3813190165531317,1.6121453546568367,2.409935963671176,Yes,c211,10,C2,Centered rectangular (oc),c211
1CuInP2Se6-2,CuInP2Se6,InCu(PSe3)2,10,0.016837871689910598,-0.2121995195778652,0.48920210181495216,,No,p312,67,P312,Hexagonal (hp),p312
1CuInP2Se6-1,CuInP2Se6,InCu(PSe3)2,10,0.0,-0.2290373912677758,0.9080369106453623,2.0509062009064927,Yes,p3,65,P3,Hexagonal (hp),p3
2AgCrP2S6-1,Ag2Cr2P4S12,CrAg(PS3)2,20,0.0,-0.36295358575826453,0.9970750904765358,2.715331098741717,Yes,p2/b11,16,P2/c,Rectangular (op),p2/b11
1NaNiAs2Te6-1,NaNiAs2Te6,NaNi(Te3As)2,10,0.11395203730932671,-0.12241930796464758,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgScSb2Te6-1,AgScSb2Te6,ScAg(SbTe3)2,10,0.15249994761021254,-0.2286353512208926,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlAuSb2O6-1,AlAuO6Sb2,AlSb2AuO6,10,0.3490052228188869,-1.266515518648697,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2CuVSb2Se6-1,Cu2V2Sb4Se12,VCu(SbSe3)2,20,0.24758177542105358,-0.16049601290908413,,,Unknown,p2/b11,16,P2/c,Rectangular (op),p2/b11
1CuScSb2Se6-1,CuScSb2Se6,ScCu(SbSe3)2,10,0.18055742365182326,-0.39136337584747877,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1BrCuGe2O6-1,CuBrGe2O6,CuGe2BrO6,10,0.12515795488840542,-0.9709806556463434,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
1GaNaSb2Te6-1,GaNaSb2Te6,NaGa(SbTe3)2,10,0.21743973399139432,-0.08474154049723807,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1GeSnP2S6-1,SnGeP2S6,SnGe(PS3)2,10,0.025495139667446452,-0.28367898688779436,1.3962757521465108,,No,p1,1,P1,Oblique (mp),p1
2CrCuP2O6-1,Cr2Cu2O12P4,CrCu(PO3)2,20,0.266586004481902,-1.5630936852838182,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1AgInP2Se6-1,AgInP2Se6,InAg(PSe3)2,10,0.0,-0.23278671440076976,0.8630466948580029,1.7071298338532443,Yes,p312,67,P312,Hexagonal (hp),p312
1AgAlAs2Se6-1,AgAlAs2Se6,AlAg(AsSe3)2,10,0.07611948668072585,-0.23150041988944778,0.7642393004571084,1.5766849945499355,Yes,p312,67,P312,Hexagonal (hp),p312
1AlNaAs2O6-1,AlNaAs2O6,NaAl(AsO3)2,10,0.2842623495742028,-1.5247983350798264,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AuCrSb2Te6-1,AuCrSb2Te6,CrSb2Te6Au,10,0.1364318185142628,-0.016253578543817326,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2HPSb2O6-1,H2O12P2Sb4,Sb2PHO6,20,0.0,-1.6312311106214317,4.21688497042998,5.463422220959688,Yes,p2_111,9,P2_1,Rectangular (op),p2_111
1CuVSb2S6-1,CuVS6Sb2,VCu(SbS3)2,10,0.27880249747634467,-0.2027904172245421,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
1AgAlAs2Te6-1,AgAlAs2Te6,AlAg(Te3As)2,10,0.10645299450586627,-0.048496173833808595,,,Unknown,p312,67,P312,Hexagonal (hp),p312
2AsFSb2O6-1,As2F2O12Sb4,Sb2AsO6F,20,0.36109277754822033,-1.091498078007919,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1CuTlAs2Te6-1,CuTlAs2Te6,TlCu(Te3As)2,10,0.12173645447264399,0.047697519405863885,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1BiHTe2O6-1,BiHO6Te2,BiTe2HO6,10,0.023671376242653606,-1.128705624359648,2.9788565011949393,4.22625362789387,Yes,cm11,13,Cm,Centered rectangular (oc),cm11
1AuBiSb2Se6-1,AuBiSb2Se6,BiSb2AuSe6,10,0.1657073828242212,-0.08765546733324073,,,Unknown,p3,65,P3,Hexagonal (hp),p3
1LiPdP2Se6-1,LiPdP2Se6,LiP2PdSe6,10,0.0,-0.33172075959267744,0.0,,No,c211,10,C2,Centered rectangular (oc),c211
1NaPdAs2S6-1,NaPdAs2S6,NaAs2PdS6,10,0.1679686687376254,-0.20383662497829746,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1BrScZr2S6-1,ScZr2BrS6,Zr2ScS6Br,10,0.14046074157522384,-1.4041541964190039,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
2LiVCu2S6-1,Cu4Li2V2S12,LiV(CuS3)2,20,0.2576406193678153,-0.3699433153038079,,,Unknown,pmmn,46,Pmmn,Rectangular (op),pmmn
1AgTlP2Se6-1,AgTlP2Se6,TlAg(PSe3)2,10,0.018219292831093626,-0.12656141686559436,0.26625515797402155,0.9013702160477939,Yes,p312,67,P312,Hexagonal (hp),p312
1AlAuP2O6-1,AlAuO6P2,AlP2AuO6,10,0.506035757199659,-1.5823803908390375,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgTlAs2Te6-1,AgTlAs2Te6,TlAg(Te3As)2,10,0.1457563189569205,0.07167687278140136,0.0,,Unknown,p312,67,P312,Hexagonal (hp),p312
2AgCrP2Se6-1,Ag2Cr2P4Se12,CrAg(PSe3)2,20,0.0070175955363012575,-0.249475145321086,0.8120255368591947,,No,p2/b11,16,P2/c,Rectangular (op),p2/b11
2AsHP2S6-1,As2H2P4S12,AsP2HS6,20,0.12804285012152322,-0.03218004042520874,,,Unknown,p2_111,9,P2_1,Rectangular (op),p2_111
1HZrHf2O6-1,Hf2ZrHO6,Hf2ZrHO6,10,0.3681670268864877,-2.796617916793373,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
1CuInP2O6-1,CuInO6P2,InCu(PO3)2,10,0.3128336444501382,-1.472722211759099,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AgGaSb2S6-1,AgGaS6Sb2,GaAg(SbS3)2,10,0.2648984008565213,-0.08263670552888414,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AuTlP2Se6-1,AuTlP2Se6,TlP2AuSe6,10,0.06715769255491819,-0.0764185833685076,0.0,,No,p312,67,P312,Hexagonal (hp),p312
2LiVCu2O6-1,Cu4Li2V2O12,LiV(CuO3)2,20,0.1061473735904741,-1.2863254221299578,0.09113282656579713,,No,pm2_1n,32,Pmn2_1,Rectangular (op),pm2_1n
1NaPdAs2Te6-1,NaPdAs2Te6,NaTe6As2Pd,10,0.1113475228779734,-0.1508181502409819,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1AlAuSb2Se6-1,AlAuSb2Se6,AlSb2AuSe6,10,0.19713422301602482,-0.17312820337041757,,,Unknown,p312,67,P312,Hexagonal (hp),p312
1GaLiP2Se6-1,GaLiP2Se6,LiGa(PSe3)2,10,0.00863046789666928,-0.3933106580525191,1.4162916951918083,2.1881205612556256,Yes,c211,10,C2,Centered rectangular (oc),c211
1GaNaAs2Te6-1,GaNaAs2Te6,NaGa(Te3As)2,10,0.17474448801447745,-0.07337899510222386,,,Unknown,c211,10,C2,Centered rectangular (oc),c211
