uid,formula,n_atoms,gap_pbe,gap_hse_true,gap_hse_pred,uwbg
2AsCoS3-1,CoAsS3,10,0.061822475102701224,,0.9583134651184082,False
2BrCuO2-1,CuBrO2,8,0.43385827235305596,1.211869543922731,0.958258867263794,False
2ZrTe5-1,ZrTe5,12,0.1906391449159064,0.1423147415427084,0.9573562145233154,False
2BiBrTe-1,BiTeBr,6,0.22461738428682887,,0.9561705589294434,False
1SSeI2Rh2-1,Rh2SeSI2,6,0.28364431347247765,0.9798076058281343,0.955899715423584,False
1TeAs2Se2-1,Te(AsSe)2,5,0.6555292465695111,,0.9557567834854126,False
1CdGaInTe4-1,CdInGaTe4,7,0.004784516595117028,,0.9555802345275879,False
1TeSb2Se2-1,Sb2TeSe2,5,0.5731126992658179,1.0217028243827775,0.9553892612457275,False
1MnNbSe4-1,MnNbSe4,6,0.21103923024937454,0.5984830793243584,0.9541913270950317,False
1CrSe2-1,CrSe2,3,0.6852428509563413,1.1284344191608056,0.9541064500808716,False
2CuPSe3-1,CuPSe3,10,0.00932189689542784,,0.9538848400115967,False
1PbTe-1,TePb,2,0.9298516213187835,1.5002534549900912,0.9534858465194702,False
2HgPSe3-1,HgPSe3,10,0.6060275387587577,1.3367454697460048,0.9526522159576416,False
2CsMgP-1,CsMgP,6,0.41013006822653475,0.9503952810058942,0.9519728422164917,False
2NbRhSe4-1,NbRhSe4,12,0.04439825300281308,,0.9497487545013428,False
1Tl2Te5-1,Tl2Te5,7,0.6043036567309898,1.10249887144928,0.9481961131095886,False
2AlSnTe-1,AlSnTe,6,0.08661197344795646,,0.9476057887077332,False
2FRhS-2,RhSF,6,0.01671567510541916,0.9180337033997481,0.9474734663963318,False
1GaIrI2S2-1,GaIr(SI)2,6,0.4367461355903945,1.1795770182656442,0.9462153911590576,False
2Sc2Te3-1,Sc2Te3,10,0.3024727058647411,1.2143362377996987,0.9454377889633179,False
4BiFSrTe2-1,SrBiTe2F,20,0.2463502813062689,,0.9448820352554321,False
2FeBi2I2O3-1,FeBi2I2O3,16,0.049827671302864696,,0.9439371824264526,False
2FeCl3-3,FeCl3,8,0.333541343795849,,0.9436220526695251,False
1AgScAs2Te6-1,ScAg(Te3As)2,10,0.17422982977159052,,0.9409555792808533,False
2ZrBr2-1,ZrBr2,6,0.591027974971079,1.1401510498029044,0.9405500292778015,False
2BiBr-1,BiBr,4,0.739798825239544,,0.9402549862861633,False
2BrTa2S6-1,Ta2S6Br,18,0.5384859461129983,0.9819986689607538,0.9393212199211121,False
1AuGaP2Se6-1,GaP2AuSe6,10,0.4512505052363003,,0.9383218288421631,False
1SSeI2Sb2-1,Sb2SeSI2,6,1.1350291983960699,,0.9368182420730591,False
4AgISe-1,AgSeI,12,0.6051030848310353,1.0307436153249947,0.9367167949676514,False
2Bi2S3-1,Bi2S3,10,0.1198896038821402,0.6720682551298776,0.9366596341133118,False
3PbSe-1,PbSe,6,0.2074333776993627,0.6215919746002287,0.9355630278587341,False
2GeZrTe4-1,ZrGeTe4,12,0.5215688801928247,1.1163873980643588,0.935434877872467,False
1SnTe2-2,SnTe2,3,0.3902838042767869,1.0579303890004919,0.9345499277114868,False
1ONb3I7-1,Nb3I7O,11,0.23935567930922774,0.951918924590768,0.9324986338615417,False
2SbSiTe3-1,SiSbTe3,10,0.8319555415541382,1.286368433947253,0.9321376085281372,False
2ClCrSe-2,CrSeCl,6,0.17613147867889456,0.9135656226666875,0.9283133149147034,False
1InMnBr2Se2-1,MnIn(SeBr)2,6,0.18971313311745108,0.7899694018413093,0.9283084273338318,False
2HfSe3-1,HfSe3,8,0.2718837669691667,0.8848006129139385,0.9282262325286865,False
2IIrS-1,IrSI,6,0.21498020620428493,0.9977243700577416,0.928155779838562,False
2HSn-1,SnH,4,0.23630577341464232,0.6848042591506873,0.9253770709037781,False
1AlCdInTe4-1,AlCdInTe4,7,0.02069680921382555,,0.9237856864929199,False
2INb2S6-1,Nb2S6I,18,0.31843324563788933,0.8161767729607581,0.9231773018836975,False
2AuVS4-1,VAuS4,12,0.1430503674982475,,0.9231101870536804,False
2Ga2Te3-2,Ga2Te3,10,0.3585596725179865,,0.920498788356781,False
1Sb2Se3-1,Sb2Se3,5,0.421131925401653,0.8811993730791743,0.9188493490219116,False
2TiBr2-1,TiBr2,6,0.28763211183775594,0.8173950746744714,0.9177662134170532,False
1PbAs2Se4-1,As2PbSe4,7,0.5827062743593587,,0.9169787168502808,False
2MnCl3-2,MnCl3,8,0.038917064392313794,0.8786058309423452,0.9153146147727966,False
1TiI2-2,TiI2,3,0.5962779713958644,0.828403365678688,0.9145652651786804,False
1AgBiP2Te6-1,AgBi(Te3P)2,10,0.40087752913751284,1.0749202369596413,0.9141169190406799,False
1SeBi2S2-1,Bi2SeS2,5,0.3891922006059372,0.9234566719720195,0.9140556454658508,False
1FeF2-2,FeF2,3,0.7028290468834935,,0.9134999513626099,False
2BrCrSe-1,CrSeBr,6,0.17898679277525553,1.0088547029127268,0.9114224314689636,False
2NRbRuO2Cl4-1,RbRuN(Cl2O)2,18,0.19162743896332657,,0.9101194143295288,False
1Bi2S3-1,Bi2S3,5,0.46999257714183007,1.0414042520490965,0.909031093120575,False
2AuMnI4-1,MnAuI4,12,0.25894309849206376,0.7866658619515623,0.9080215692520142,False
2AsCuS2-1,CuAsS2,8,0.2957107418039313,0.8452397774162237,0.9050509333610535,False
1SeTeZr-2,ZrTeSe,3,0.2620154841868172,0.783154166423321,0.9024088978767395,False
2CrMoTe4-1,CrTe4Mo,12,0.556302422135827,0.9798002763340935,0.9009025692939758,False
1SeAs2Te2-1,Te2As2Se,5,0.5833960168587964,0.993165203293169,0.9004214406013489,False
2ClIZr-1,ZrICl,6,0.47929543100742256,0.996723135284497,0.8986803889274597,False
2MoS2-1,MoS2,6,0.05102847991953441,0.06948461062999045,0.898415744304657,False
1SeCl2Mn2-1,Mn2SeCl2,5,0.09754311124989501,2.3657223510259806,0.8970643281936646,False
4AgBrHO-1,AgHBrO,16,0.3388333892345461,0.9379807331075813,0.8967661261558533,False
2BrIZr-1,ZrIBr,6,0.48382628667194005,0.9978402081445766,0.895999014377594,False
2HfSiTe4-1,HfSiTe4,12,0.611066494006482,1.1569101438099483,0.895298421382904,False
1SeTeTi-2,TiTeSe,3,0.06464816844716492,0.5996740121863191,0.8950127363204956,False
2GaGeTe3-1,GaGeTe3,10,0.33799278420251877,0.7429464366559073,0.8937484622001648,False
1YCl2-1,YCl2,3,0.37387574862540923,0.9989980878981721,0.893622100353241,False
4CuHIO-1,CuHIO,16,0.13638341627006545,0.6150648943849268,0.8934707641601562,False
1SnAs2Te4-1,Sn(Te2As)2,7,0.3647319238233687,0.6266184820724181,0.8901190757751465,False
1AgCrAs2Te6-1,CrAg(Te3As)2,10,0.24857888109651904,0.7600818349131009,0.8882643580436707,False
1C2Cl2Y3-1,Y3(CCl)2,7,0.059478938177880025,,0.8870810866355896,False
2HfI2-1,HfI2,6,0.6273989706635977,1.0144879583791289,0.8868657946586609,False
4TaS3-2,TaS3,16,0.20719754897465936,,0.8856668472290039,False
2SiTa2S4-1,Ta2SiS4,14,0.2952918938771325,0.42033723004528856,0.8841589093208313,False
2InPt2Te3-1,InTe3Pt2,12,0.6663322032590409,0.9804370206869413,0.8827323317527771,False
4IrTe2-1,Te2Ir,12,0.551174657428284,0.8975221472140754,0.882523238658905,False
2HgPTe3-1,HgTe3P,10,0.3629818580567563,0.908848291745493,0.8823148012161255,False
4AuI2-1,AuI2,12,0.3576897296903292,0.8802399537531622,0.8820711374282837,False
1BrHfSeZrI4-1,HfZrSeI4Br,8,0.14552481003952433,,0.8801412582397461,False
1IOsPtBr5-1,OsPtIBr5,8,0.319215570085706,0.8517973736291278,0.879715621471405,False
1N2O2Zr3-1,Zr3(NO)2,7,0.40056463904407136,0.6158245232797013,0.8744446039199829,False
1WAu2Te4-1,Te4WAu2,7,0.3228632071967712,0.7924759567837498,0.8742155432701111,False
2ZrI2-1,ZrI2,6,0.4286812148478634,0.8891570087357981,0.8701304793357849,False
2GaSiTe3-1,GaSiTe3,10,0.31675606674868373,0.7263717007817379,0.8700670003890991,False
2TiCl3-1,TiCl3,8,0.020554269333879827,,0.8697786331176758,False
2CoFS2-1,CoS2F,8,0.012532967409332407,,0.8687742352485657,False
2MoH4-1,MoH4,10,0.16749298518194533,,0.8672518730163574,False
1SBi2Se2-1,Bi2Se2S,5,0.35367786504819687,0.857388389909446,0.8664294481277466,False
4BrTeTi-1,TiTeBr,12,0.08985447267985958,0.5985122269198798,0.8651642799377441,False
1MnBi2Se4-1,Mn(BiSe2)2,7,0.1696051105481997,0.8525902432549053,0.8604662418365479,False
2NOsRbO2Br4-1,RbOsBr4NO2,18,0.12307795014212441,,0.859795331954956,False
2TlPd2Te3-1,TlTe3Pd2,12,0.37683746773999083,0.5669848305769047,0.859619140625,False
2AsI-1,AsI,4,0.380389643830058,,0.8593125343322754,False
4TaS3-1,TaS3,16,0.16026754197682358,0.8230521829856294,0.8584491610527039,False
2WSe2-1,WSe2,6,0.0318612736948361,0.11766957125874766,0.8572260737419128,False
1MoCr3Te8-1,Cr3Te8Mo,12,0.46685327591123404,0.8929783349262663,0.8566125631332397,False
1AuInP2Se6-1,InP2AuSe6,10,0.41655757152407613,,0.8548583984375,False
1BrCuGeTe-1,CuGeTeBr,4,0.6519605990237314,1.5402245167158997,0.8545798659324646,False
2TiZrTe4-1,ZrTiTe4,12,0.11721764169717797,0.7439839246275826,0.8520073294639587,False
1CrTe2-2,CrTe2,3,0.453283297446625,0.8687082803736172,0.8506770730018616,False
4AgSeO3-1,AgSeO3,20,0.12075469266161765,0.47688810106243107,0.8501231074333191,False
2CuC2F2O4-1,CuC2(O2F)2,18,0.01969533354098818,,0.8492235541343689,False
1AuNiF5-1,NiAuF5,7,0.1563275161644775,,0.8478812575340271,False
2AuI2O6-1,Au(IO3)2,18,0.1823825149801257,,0.8455803394317627,False
2AuHgISe-1,HgAuSeI,8,0.3076418927460285,0.9404261639955696,0.8455730676651001,False
2CuBr3-1,CuBr3,8,0.10698963937543704,0.6431646671892834,0.8450688719749451,False
1Se3Ni4S5-1,Ni4Se3S5,12,0.287209451655027,0.6101885534221245,0.8433240652084351,False
2PRuSe3-1,PRuSe3,10,0.09992446322761073,0.882652562148366,0.8431050777435303,False
2SnTe3-1,SnTe3,8,0.14755193169050837,0.3461436278468629,0.8417370319366455,False
1PdNi3S3Se5-1,Ni3PdSe5S3,12,0.2737809248613381,0.5928244753690171,0.8412853479385376,False
1In2Mg2Te5-1,Mg2In2Te5,9,0.3577178951448795,0.9955644768491358,0.8410875201225281,False
2MnCl3-3,MnCl3,8,0.00571193303982831,,0.8387570977210999,False
1SeSb2Te2-1,Sb2Te2Se,5,0.3996818925608663,0.7761599050563233,0.8385612368583679,False
2GeSbTe3-2,GeSbTe3,10,0.5204274065373058,,0.8327860236167908,False
1Mo7Te12-1,Te12Mo7,19,0.024260967287473623,,0.8326666355133057,False
2SiNb2S4-1,Nb2SiS4,14,0.3431501923939342,0.5548318346733021,0.8294500112533569,False
2TiCl3-3,TiCl3,8,0.1210708459824823,,0.8250983357429504,False
2PtTa2S7-1,Ta2PtS7,20,0.11190408908859117,,0.8248753547668457,False
2BiPTe3-1,BiTe3P,10,0.3932844735443649,0.7771473434742764,0.8226047158241272,False
2AuBr3-2,AuBr3,8,0.08216427583348018,0.8596326932934577,0.8205591440200806,False
2BeKP-1,KBeP,6,0.022957644768555108,,0.8195865154266357,False
1P2Hg3-1,Hg3P2,5,0.4867744790456632,0.7823084800257407,0.8189979791641235,False
4HgSe-1,HgSe,8,0.36562526184133715,0.9369855214442866,0.8156952261924744,False
2TlPt2Te3-1,TlTe3Pt2,12,0.6629242046937938,1.010539666986528,0.8124769926071167,False
2MnBr3-1,MnBr3,8,0.022861483326430676,,0.8121029138565063,False
2CsNRuO2Cl4-1,CsRuN(Cl2O)2,18,0.26857005927837463,,0.8116425275802612,False
4AsSnTl-1,TlSnAs,12,0.29697003356497953,0.650811510095832,0.81120765209198,False
2SbScTe3-1,ScSbTe3,10,0.5611890818633558,,0.8111053109169006,False
2InPd2Te3-1,InTe3Pd2,12,0.3913408846437627,0.5796132732787855,0.8080666065216064,False
2SiTlSe3-1,TlSiSe3,10,0.6789229379544803,,0.8075409531593323,False
1SeTeV-1,VTeSe,3,0.11980199607597586,0.8310282583352934,0.804976761341095,False
1PbSb2Se4-1,Sb2PbSe4,7,0.42364938641059924,0.8705241956222818,0.8036014437675476,False
1CoRhRe2S8-1,CoRe2RhS8,12,0.29012068151400006,0.7295166890578959,0.8034359216690063,False
1HfIYCl5-1,YHfICl5,8,0.34059092383526735,,0.8030809760093689,False
2Ta2Pd3S5-1,Ta2Pd3S5,20,0.004348130127990402,,0.8028788566589355,False
1Nb3I8-1,Nb3I8,11,0.19337646685114285,0.8244707741422819,0.8022141456604004,False
1SnSb2Te4-1,Sn(SbTe2)2,7,0.38682038923318696,0.6379718801417368,0.801961362361908,False
2ClSc-3,ScCl,4,0.20454773349115463,,0.8006098866462708,False
2FRhS-3,RhSF,6,0.10730711105574109,0.72032767664113,0.8004285097122192,False
2PbTe2-1,Te2Pb,6,0.114766644331183,0.6253191674206122,0.7984989285469055,False
1ClIHf2Br4-1,Hf2IBr4Cl,8,0.3868393029364807,1.1464483979901932,0.7973660230636597,False
1ITeV-1,VTeI,3,0.5775473894138707,0.8498691223788972,0.7958695888519287,False
2BiBrSe-2,BiSeBr,6,0.6194788475659654,1.1888829538681436,0.7958585023880005,False
1HfZr3Te8-1,HfZr3Te8,12,0.21331606820627202,0.7658349537109039,0.7957438230514526,False
2AgPSe3-1,AgPSe3,10,0.02639676817421943,,0.7934009432792664,False
1AuVAs2Te6-1,VTe6As2Au,10,0.2354091710644517,0.6823122548823002,0.789278507232666,False
2GeHfTe4-1,HfGeTe4,12,0.5650035089082932,1.06670001558531,0.7879625558853149,False
1Sb2Te3-1,Sb2Te3,5,0.3372088842313865,0.698827076564486,0.7876830101013184,False
1SSeI2V2-1,V2SeSI2,6,0.21403553767396555,0.709616663377475,0.7874240279197693,False
1ClINi3Se5-1,Ni3Se5ICl,10,0.0020395410680733583,,0.7838717699050903,False
1NiRuTa2Se6-1,Ta2NiRuSe6,10,0.33792535765927767,1.2041955533079016,0.7813746929168701,False
2NNbSe-1,NbSeN,6,0.3297027917055243,0.7187934978962385,0.7813113927841187,False
2AsCoSe3-1,CoAsSe3,10,0.16611333931450656,0.004934919472122656,0.7812349796295166,False
1NiPd3Se8-1,NiPd3Se8,12,0.3817485618761258,0.7018304824077519,0.776017427444458,False
1HgIn2S4-1,In2HgS4,7,0.05123462844394666,,0.7752972841262817,False
1PbAs2Te4-1,Te4As2Pb,7,0.4768069328696509,0.8469828410310721,0.7746400833129883,False
1AgIHf2Br3S3-1,Hf2AgS3IBr3,10,0.2003259603867229,1.050291272126799,0.7729610204696655,False
1AgSbAs2Te6-1,AgSb(Te3As)2,10,0.006635585172607872,0.4859047813284567,0.7684869170188904,False
1VIn2Te4-1,V(InTe2)2,7,0.1522687483245948,,0.7681302428245544,False
4AgClHS-1,AgHSCl,16,0.37965519040495543,0.6216999666225229,0.7660076022148132,False
2CuBr2-1,CuBr2,6,0.03705117413746395,,0.765528678894043,False
4BaBiFTe2-1,BaBiTe2F,20,0.26920929518522396,,0.7653666138648987,False
1TeBi2S2-1,Bi2TeS2,5,0.02081946752638908,0.5275559230424095,0.7582948803901672,False
1BrTeTi-1,TiTeBr,3,0.1827408991787649,0.76324319445811,0.7578692436218262,False
2HfZrTe4-1,HfZrTe4,12,0.1657368696793906,0.716562836250253,0.75719153881073,False
2CoSbSe3-1,CoSbSe3,10,0.2349435276634001,0.021626984262979487,0.7571789026260376,False
1STeTi-2,TiTeS,3,0.0931062347315732,0.5311487236956318,0.7554396390914917,False
4AgCl2-2,AgCl2,12,0.2546528032837898,0.7778791557937437,0.7526314854621887,False
2NiTe2-1,NiTe2,6,0.9207980008049976,1.7029218107151665,0.751032829284668,False
2GeSbTe3-1,GeSbTe3,10,0.5363860747094967,0.941084465029041,0.7495877742767334,False
2AgTe-2,AgTe,4,0.015742765281716253,0.24224417299917733,0.7464271187782288,False
1ClZr2Br5-1,Zr2Br5Cl,8,0.37147609257029357,1.0532497256200233,0.7400604486465454,False
1ZrTi3Te8-1,ZrTi3Te8,12,0.08036429967049719,0.7224235271535047,0.7350329756736755,False
1ScCl2-1,ScCl2,3,0.10748539856345685,0.7357934650845026,0.7347676157951355,False
1FeHfH6-1,HfFeH6,8,1.7406452353387905,3.294382919558046,0.7325552701950073,False
2SiTa2Se4-1,Ta2SiSe4,14,0.37969743656496857,0.5445961407029907,0.7303231954574585,False
2Ta2Ni3S5-1,Ta2Ni3S5,20,0.05829279458647019,,0.7255716323852539,False
2GeNb2S4-1,Nb2GeS4,14,0.08318657434764942,,0.7243400812149048,False
2AsRhS3-1,AsRhS3,10,0.022383775726122046,,0.7240709662437439,False
1TiPd3Se8-1,TiPd3Se8,12,0.23906923775711153,0.5131958504492651,0.7233200669288635,False
2SiTa2Te4-1,Ta2SiTe4,14,0.43875865490640154,0.6549494639347402,0.7220087051391602,False
1SnBi2Se4-1,Sn(BiSe2)2,7,0.15629289383345313,0.5497622425461193,0.7210451364517212,False
1Fe2Cl5-1,Fe2Cl5,7,0.01020934265287643,,0.7209343910217285,False
1IrRuS2Br4-1,IrRu(SBr2)2,8,0.03534251804274291,0.5543395854555668,0.7193095088005066,False
4AsMgRb-1,RbMgAs,12,0.39219418758010816,0.90387413266738,0.7184906005859375,False
2FeI2Sb2O3-1,FeSb2I2O3,16,0.2866555035748124,,0.7173865437507629,False
2InNi2Se3-1,InNi2Se3,12,0.5650295078071692,0.7733051873790839,0.713340163230896,False
1As2Te3-1,Te3As2,5,0.5185841041929311,0.9024451076093667,0.7129751443862915,False
2AgBr3-5,AgBr3,8,0.04601342568766009,0.7684256023257703,0.7109589576721191,False
4AgCl2-1,AgCl2,12,0.16778715758013174,0.9707574605924867,0.7107110619544983,False
1MoAu2Te4-1,Te4MoAu2,7,0.21655382434667203,0.6769020187158932,0.7094687223434448,False
2CrGeTe3-1,CrGeTe3,10,0.1251176616710028,0.8740388203538423,0.7061178684234619,False
2PbTe3-1,Te3Pb,8,0.26790546815369554,0.65420178871685,0.7039116024971008,False
1BrIS2V2-1,V2S2IBr,6,0.3017970521204325,0.6377583837391064,0.6994024515151978,False
1SBi2Te2-1,Bi2Te2S,5,0.1580506163183651,0.5843565656096961,0.6978175640106201,False
2ClORh-1,RhClO,6,0.03978886718393415,0.7590276537075478,0.6957662105560303,False
2SeTl2-4,Tl2Se,6,0.2576043847004971,,0.6951479911804199,False
1TeBi2Se2-1,Bi2TeSe2,5,0.11061620671630423,,0.6927459239959717,False
2HfTe5-1,HfTe5,12,0.15860218610147037,0.1255085922845165,0.6917746663093567,False
2SiNb2Se4-1,Nb2SiSe4,14,0.44567190083492414,0.6356696483018796,0.6900920271873474,False
1PdNi2Se6-1,Ni2PdSe6,9,0.2021456944858313,0.5461258270089273,0.6900604367256165,False
2CuSbS2-1,CuSbS2,8,0.3568729081799229,1.4106829856262537,0.6866893172264099,False
2AgAsS2-1,AgAsS2,8,0.5760349735040529,,0.6861879825592041,False
1SSeI2Ir2-1,Ir2SeSI2,6,0.08533810308963939,,0.6807142496109009,False
1PbSb2Te4-1,Sb2Te4Pb,7,0.30173273494194763,0.7044418938537815,0.6806958913803101,False
2AgPSe3-2,AgPSe3,10,0.036919006764004614,,0.6780686974525452,False
2BrSb-1,SbBr,4,0.44913898132580177,,0.6771949529647827,False
1Se2Bi6S7-1,Bi6Se2S7,15,0.39160334850063805,0.9841304258656389,0.6747845411300659,False
1AlHgTlTe4-1,AlTlHgTe4,7,0.10823604629108452,,0.672827959060669,False
2AsBeTl-2,BeTlAs,6,0.09612115457042858,0.5938195919637044,0.671888530254364,False
2SnTa2Se4-1,Ta2SnSe4,14,0.03473961349872967,,0.6717480421066284,False
4AgClHO-2,AgHClO,16,0.008013526642081992,,0.6712175011634827,False
2TlNi2S3-1,TlNi2S3,12,0.8435089393836244,1.4623723255925347,0.6710677742958069,False
1ReRhIr2Se8-1,ReIr2RhSe8,12,0.1915588152342066,0.5038004954339185,0.6699390411376953,False
2SnTa2Te4-1,Ta2SnTe4,14,0.248044095233928,0.36179289347322063,0.6686218976974487,False
1TiHf3Te8-1,Hf3TiTe8,12,0.07963047885490226,0.6879465094159356,0.6657801866531372,False
2TiSe3-1,TiSe3,8,0.007054427963037541,0.32001221340995517,0.6652725338935852,False
4AgBrHS-1,AgHSBr,16,0.2792791384612423,0.4703118314274475,0.6647700071334839,False
1ZrHf3Te8-1,Hf3ZrTe8,12,0.14230300813076624,0.6895972346209,0.6634615063667297,False
2SNi2Se3-1,Ni2Se3S,12,0.13660536296491643,0.44012824127832584,0.6609930396080017,False
1FeMgBr2O2-1,MgFe(BrO)2,6,0.13681004772407324,0.7553905969066057,0.6533985733985901,False
6AgBr2-1,AgBr2,18,0.11966720553924048,0.42894159028044854,0.6524707078933716,False
2HgPt2Se3-1,HgPt2Se3,12,0.1527529668717773,0.19486606873658907,0.6507259011268616,False
2CrSnTe3-1,CrSnTe3,10,0.08550899359253084,0.7158647938359106,0.6502252817153931,False
2GeTa2Se4-1,Ta2GeSe4,14,0.17553456628623598,0.19677567572148047,0.648892879486084,False
2PbTe-1,TePb,4,0.4453871101083335,0.8778946428416765,0.6465604305267334,False
2BrRhS-1,RhSBr,6,0.04276266949712171,0.598309892212034,0.6435086727142334,False
1ISV-1,VSI,3,0.1568564350203534,0.5392824373201304,0.6430753469467163,False
2IrNbSe4-1,NbIrSe4,12,0.037005252002662026,,0.6413399577140808,False
4ClIn-1,InCl,8,0.210094827614963,0.6123767599421694,0.6405227184295654,False
2ClRhS-2,RhSCl,6,0.011135066811849725,0.6233539817777416,0.640143871307373,False
1MnBi2Te4-1,Mn(BiTe2)2,7,0.11020990426606136,0.656017264701129,0.6386896967887878,False
2FeIMoO4-1,FeMoIO4,14,0.5633016989431097,,0.6384689211845398,False
2CrSbTe3-1,CrSbTe3,10,0.007092292421017721,0.2478714576746907,0.6372864246368408,False
2PdNb2S7-1,Nb2PdS7,20,0.1518794833102146,,0.6354690194129944,False
1AgBiAs2Te6-1,AgBi(Te3As)2,10,0.013535989111811197,0.5278279564144865,0.6344795823097229,False
2IrTaSe4-1,TaIrSe4,12,0.13151632734910113,,0.634152889251709,False
1ZrTe2-2,ZrTe2,3,0.2586535811176549,0.8364713774345394,0.6326985359191895,False
4NbS3-2,NbS3,16,0.3764244595338295,1.0297934514341036,0.6316730380058289,False
4AsBeTl-1,BeTlAs,12,0.28954355131132414,0.7350627995165806,0.6303187608718872,False
2AsScTe3-2,ScTe3As,10,0.10034764247836325,0.33194163709707314,0.6300773620605469,False
2AgTe-3,AgTe,4,0.4772290620231727,0.7557647052840255,0.6274526715278625,False
2PPbTl-1,TlPPb,6,0.35929695714297355,0.7000279014017343,0.6234509944915771,False
4ISeTi-1,TiSeI,12,0.00613617578660125,,0.6229472756385803,False
2CrSiTe3-1,CrSiTe3,10,0.2715553738877152,1.020866127942083,0.622908890247345,False
2ITa2S6-1,Ta2S6I,18,0.5019684852583857,0.9363167537405372,0.6185882687568665,False
1PbBi2Se4-1,Bi2PbSe4,7,0.28865436364396,0.7559141613210332,0.6171669960021973,False
2GeNb2Se4-1,Nb2GeSe4,14,0.2865623058290283,0.3310841037791987,0.6163753271102905,False
2HfTiTe4-1,HfTiTe4,12,0.03672690198095663,0.6924170866692316,0.6148536205291748,False
1PtTe2-1,Te2Pt,3,0.30257441273799957,0.5994879239060904,0.6136932373046875,False
2LiV2O5-1,LiV2O5,16,0.30942803424950416,0.7116870364213104,0.6114119291305542,False
4AgBr2-1,AgBr2,12,0.04642654802285762,,0.6087933778762817,False
1AgAuF6-1,AgAuF6,8,0.18053391188252466,0.2724291870585729,0.6049612760543823,False
2TeTl-2,TlTe,4,0.33947302943856683,0.6814480253702913,0.6048769354820251,False
2ISb-1,SbI,4,0.5861573162815679,0.621055847490019,0.603024959564209,False
2ClSb-1,SbCl,4,0.4361002191471033,0.4308584334166272,0.6028661727905273,False
2RuO2-1,RuO2,6,0.04535948969079717,0.6932405137718671,0.6014888882637024,False
2MoSe2-1,MoSe2,6,0.04109179138608565,0.10810643439738388,0.5998728275299072,False
3FeTe2-1,FeTe2,9,0.08305158194467976,0.6873715999853085,0.5986466407775879,False
1HgInTlSe4-1,TlInHgSe4,7,0.025983573355173872,,0.5949028730392456,False
2NiNb2S5-1,Nb2NiS5,16,0.07760298553724398,0.3425248421397731,0.5944400429725647,False
2TeTl-3,TlTe,4,0.2944624033308556,0.621402064889558,0.5931107997894287,False
2AgSbSe3-1,AgSbSe3,10,0.09282517467177342,,0.5919961929321289,False
1IVWBr5-1,VWIBr5,8,0.010166631396708592,,0.5907938480377197,False
6PbTe-1,TePb,12,0.27949307315450744,0.5911401558768328,0.5899999141693115,False
2InNi2Te3-1,InNi2Te3,12,0.2874817114110071,0.2925661305372902,0.5880661010742188,False
2ClIrSe-1,IrSeCl,6,0.061521205530018275,0.6090029142353592,0.587711751461029,False
1HgIn2Se4-1,In2HgSe4,7,0.02315751113973441,,0.586638867855072,False
2BrIrSe-1,IrSeBr,6,0.05193672345444611,0.5975253436126902,0.585450291633606,False
1BrHf2I5-1,Hf2I5Br,8,0.3257029866354455,1.0232299780482594,0.5811179876327515,False
1SeBi2S2-2,Bi2SeS2,5,0.41151155132667294,0.9722922985304336,0.5801241397857666,False
4Mg2I3-1,Mg2I3,20,0.2942973811257248,0.5803462324747393,0.5754473209381104,False
