uid,formula,gap_pbe,gap_hse_true,gap_hse_pred,class,ehull,hform,thickness,is_magnetic,dyn_stab,natoms,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes
2CKOH3N4-1,KH3CN4O,4.514485025279575,,5.137524127960205,Novel,0.19308023210518188,-0.36017609571284837,5.719742145786821,0,Unknown,20,5,0,0,0,0,1,1,0,0,1,0,0,2.4099999999999997,3.44,0.82,2.62,2.2,4.0,9.4,0.9339999999999999,16.424608,0
2BrCs-1,CsBr,4.088547405626477,5.154598181609579,5.136941432952881,TP,0.0625536351939604,-1.7623450302307233,3.651963220979888,0,Yes,4,2,0,0,1,0,0,0,0,1,1,0,0,1.875,2.96,0.79,2.17,5.0,6.0,9.0,1.96,106.40472595,1
2AlCl2N2H5-1,AlH5(NCl)2,3.347610869957574,,5.136378288269043,Novel,0.0,-0.7590804043653506,4.9180275476371005,0,No,20,4,0,1,0,0,0,1,0,1,0,0,0,2.5025000000000004,3.16,1.61,1.55,2.25,3.0,11.5,0.765,19.362294650000003,0
2BiPO4-1,BiPO4,3.331861431966633,4.96949337906136,5.133233070373535,TP,0.08120510124696405,-1.8490248716596926,3.033566256040398,0,Yes,12,3,0,0,0,0,1,0,0,0,0,0,0,2.5500000000000003,3.44,2.02,1.42,3.6666666666666665,6.0,15.333333333333334,0.9633333333333334,85.317854,1
1Bi2Ge3O9-1,Ge3Bi2O9,3.3643839450239224,,5.129004955291748,Novel,0.12745902720475957,-1.4290406505412332,4.840342062860117,0,No,14,3,0,0,0,0,1,0,0,0,0,0,0,2.4899999999999998,3.44,2.01,1.4300000000000002,4.0,6.0,15.0,1.0533333333333332,99.2066,0
2ILi-3,LiI,4.133072604781466,5.017119033446569,5.128538608551025,TP,0.05232101751654161,-1.2015310593504953,3.3406432504008947,0,Yes,4,2,0,0,0,1,0,0,0,1,1,0,0,1.82,2.66,0.98,1.6800000000000002,3.5,5.0,9.0,1.41,66.922735,1
1MoCu2O4-1,Cu2MoO4,2.4528315719810263,,5.125616073608398,Novel,0.0477753086298236,-1.271347609951454,2.322113003749118,0,No,7,3,0,0,0,0,1,0,0,0,0,0,1,2.5,3.44,1.9,1.54,3.6666666666666665,5.0,11.0,1.2766666666666666,58.495133333333335,0
2BrNaS2H4-1,NaH4S2Br,4.098541911453981,,5.120006084442139,Novel,0.0304781343024334,-0.5064400547542416,5.747275216346777,0,No,16,4,0,0,1,0,0,0,1,1,1,0,0,2.1675000000000004,2.96,0.93,2.03,2.75,4.0,8.75,1.0625,33.99167732,0
2HNaO-2,NaHO,3.503657422151256,5.180520156502341,5.119373798370361,TP,0.00044363769261224206,-1.364177783160845,3.677235557849219,0,Yes,6,3,0,0,0,0,1,0,0,0,1,0,0,2.19,3.44,0.93,2.51,2.0,3.0,6.0,0.9699999999999999,13.33236976,1
2MoSZnO6-1,ZnMoSO6,3.51788168908884,5.201674617837378,5.118000984191895,TP,0.08983117489351224,-1.5551966200544125,7.733438077977782,0,Yes,18,4,0,0,0,0,1,0,1,0,0,0,1,2.4575,3.44,1.65,1.79,3.5,5.0,12.5,1.17,52.35335,1
2FPPbO3-1,PPbO3F,3.728331588105496,5.1239244159641215,5.117253303527832,TP,0.0,-2.135173827084968,5.053361463337707,0,Yes,12,4,1,0,0,0,1,0,0,1,0,0,0,2.985,3.98,2.19,1.79,3.25,6.0,15.5,0.855,68.2928913,1
2ClPSnO3-1,SnPClO3,4.08188617918623,5.166210715542963,5.116436004638672,TP,0.0,-1.694230791483682,5.934739826182254,0,Yes,12,4,0,1,0,0,1,0,0,1,0,0,0,2.6875,3.44,1.96,1.48,3.25,5.0,15.5,0.9249999999999999,50.2840405,1
2CaI2O2H4-1,CaH4(IO)2,4.191439372980272,5.179310079070534,5.112894535064697,TP,0.0,-1.2924465528637785,3.3552048757954775,0,Yes,18,4,0,0,0,1,1,0,0,1,0,1,0,2.325,3.44,1.0,2.44,3.0,5.0,9.0,1.025,45.9974525,1
1HfMo2O8-1,Hf(MoO4)2,3.3107774098316867,5.133859705299372,5.112205028533936,TP,0.0,-2.478065889522252,6.932073596445395,0,Yes,11,3,0,0,0,0,1,0,0,0,0,0,1,2.3000000000000003,3.44,1.3,2.1399999999999997,4.333333333333333,6.0,8.666666666666666,1.4866666666666666,96.8098,1
4BrClMn-1,MnBrCl,1.8509173603751772,,5.110124111175537,Novel,0.03455986963626856,-0.8867069380258498,4.921072810858685,1,No,12,3,0,1,1,0,0,0,0,1,0,0,1,2.5566666666666666,3.16,1.55,1.61,3.6666666666666665,4.0,13.666666666666666,1.1133333333333333,56.765015,0
4BSbO3-1,BSbO3,3.855674400677423,5.051091062800034,5.109841346740723,TP,0.006233832519619398,-1.8767445699425445,4.020947429399516,0,Yes,20,3,0,0,0,0,1,0,0,0,0,0,0,2.51,3.44,2.04,1.4,3.0,5.0,14.666666666666666,0.8933333333333334,49.52346666666667,1
4KSbO2-1,KSbO2,3.5691601779043043,4.853458747735943,5.104762077331543,TP,0.001454702811809483,-1.563633397416326,5.757051968067259,0,Yes,16,3,0,0,0,0,1,0,0,0,1,0,0,2.103333333333333,3.44,0.82,2.62,3.6666666666666665,5.0,10.666666666666666,1.4133333333333333,58.95256666666668,1
3BrCs-1,CsBr,4.043993776600177,5.119078003689812,5.104094505310059,TP,0.04307727312542653,-1.7818213922992572,7.378186098216817,0,Yes,6,2,0,0,1,0,0,0,0,1,1,0,0,1.875,2.96,0.79,2.17,5.0,6.0,9.0,1.96,106.40472595,1
2BKH4S4-1,KB(HS)4,4.058411656510726,5.160871484354146,5.103395462036133,TP,0.0,-0.4827655750816248,6.61169913289879,0,Yes,20,4,0,0,0,0,0,0,1,0,1,0,0,1.9100000000000001,2.58,0.82,1.7600000000000002,2.5,4.0,7.75,1.1775,20.745559999999998,1
1Br2Hf3O5-1,Hf3Br2O5,3.447674890309616,4.925663945295126,5.101261615753174,TP,0.06488929898179414,-2.823989922574442,5.66362153459302,0,Yes,10,3,0,0,1,0,1,0,0,1,0,0,1,2.5666666666666664,3.44,1.3,2.1399999999999997,4.0,6.0,12.333333333333334,1.1666666666666667,91.46446666666667,1
2BrClZn-1,ZnBrCl,3.7806084687773303,5.121340614363477,5.099088668823242,TP,2.9605947323337506e-16,-1.0546836028412627,4.911606719621902,0,Yes,6,3,0,1,1,0,0,0,0,1,0,0,1,2.59,3.16,1.65,1.5100000000000002,3.6666666666666665,4.0,15.333333333333334,1.05,60.25533333333333,1
2HTeNa3O4-1,Na3TeHO4,3.935650214385792,5.378864484104329,5.093367099761963,TP,0.0069903591319289875,-1.487124943675249,6.504813835664963,0,Yes,18,4,0,0,0,0,1,0,0,0,1,0,0,2.1675,3.44,0.93,2.51,2.75,5.0,8.5,1.0350000000000001,41.899277319999996,1
2CaSO6-1,CaSO6,2.232471065830748,,5.091062068939209,Novel,0.040568580915484986,-1.6275407400065571,8.844166020508622,1,No,16,3,0,0,0,0,1,0,1,0,0,1,0,2.34,3.44,1.0,2.44,3.0,4.0,11.333333333333334,1.0999999999999999,29.380799999999997,0
2PbSeO4-1,PbSeO4,3.521108043209049,,5.08872652053833,Novel,0.09673872756197059,-0.8749406476262322,4.441202403609429,0,No,12,3,0,0,0,0,1,0,0,0,0,0,0,2.7733333333333334,3.44,2.33,1.1099999999999999,4.0,6.0,15.333333333333334,1.0166666666666668,100.71979999999998,0
2HLiS-1,LiHS,3.968592387229113,5.027510333112323,5.087169647216797,TP,0.02200335329262219,-0.7783263965937266,4.735629095664402,0,Yes,6,3,0,0,0,0,0,0,1,0,1,0,0,1.92,2.58,0.98,1.6,2.0,3.0,6.0,1.0266666666666666,13.33798,1
2FPSnO3-1,SnPO3F,3.985019446551221,5.047520415385245,5.083498001098633,TP,5.921189464667501e-16,-2.106219166631495,5.059528778492849,0,Yes,12,4,1,0,0,0,1,0,0,1,0,0,0,2.8925,3.98,1.96,2.02,3.0,5.0,15.5,0.8324999999999999,46.170391300000006,1
9FTl-1,TlF,3.59074789659968,,5.081108570098877,Novel,0.07392375216587392,-1.7499565214244497,2.962726342404669,0,No,18,2,1,0,0,0,0,0,0,1,0,0,0,2.8,3.98,1.62,2.36,4.0,6.0,15.0,0.99,111.6908516,0
2NRbO3-1,RbNO3,3.1988736300457825,5.286226532964832,5.080558300018311,TP,0.0,-1.0548029457006045,4.571219092237035,0,Yes,10,3,0,0,0,0,1,1,0,0,1,0,0,2.433333333333333,3.44,0.82,2.62,3.0,5.0,10.666666666666666,1.23,38.491299999999995,1
4AlClSe-1,AlSeCl,4.065730255297714,5.087424290874422,5.080275058746338,TP,0.0,-1.1730969666157318,4.501201011822703,0,Yes,12,3,0,1,0,0,0,0,0,1,0,0,0,2.44,3.16,1.61,1.55,3.3333333333333335,4.0,15.333333333333334,1.0,47.13151286666667,1
1MgK2Te2H4O8-1,K2MgTe2(HO2)4,3.981864350000799,5.309856472301833,5.075779914855957,TP,0.02003845828097539,-1.4610279819572416,5.4145507837993065,0,Yes,17,5,0,0,0,0,1,0,0,0,1,1,0,1.9740000000000002,3.44,0.82,2.62,3.0,5.0,7.2,1.2239999999999998,41.602128,1
1LiN2C5H5O5-1,LiH5C5N2O5,3.245278141316211,,5.07356595993042,Novel,0.07375921357344989,-0.819837124471722,2.822517408217001,0,No,18,5,0,0,0,0,1,1,0,0,1,0,0,2.4419999999999997,3.44,0.98,2.46,1.8,2.0,9.4,0.782,9.993148000000001,0
2BrCs-2,CsBr,4.080418573342847,5.145467471447715,5.064276695251465,TP,0.1377607261820999,-1.6871379392425838,1.2312591051865223,0,Yes,4,2,0,0,1,0,0,0,0,1,1,0,0,1.875,2.96,0.79,2.17,5.0,6.0,9.0,1.96,106.40472595,1
2BrOY-1,YBrO,3.491502087094321,4.775862881068465,5.0579705238342285,TP,0.0026624483724167667,-2.995332444265655,6.701378331225129,0,Yes,6,3,0,0,1,0,1,0,0,1,0,0,1,2.5399999999999996,3.44,1.22,2.2199999999999998,3.6666666666666665,5.0,12.0,1.18,61.60308333333333,1
2CaClI-1,CaICl,3.757259888629652,5.070305090268626,5.0576653480529785,TP,0.07136660867047577,-1.9773247211379303,4.004208858005312,0,Yes,6,3,0,1,0,1,0,0,0,1,0,1,0,2.2733333333333334,3.16,1.0,2.16,4.0,5.0,12.0,1.2933333333333332,67.47849000000001,1
1BrISr-1,SrIBr,4.109461240530125,5.046618024914997,5.053563594818115,TP,0.010735157067604936,-1.9468184523991419,3.358200110195476,0,Yes,3,3,0,0,1,1,0,0,0,1,0,1,0,2.19,2.96,0.95,2.01,4.666666666666667,5.0,12.0,1.4266666666666665,98.14282333333334,1
1ZrMo2O8-1,Zr(MoO4)2,3.205209813605472,5.053658305514012,5.053466796875,TP,0.010557174425306732,-2.472754202386147,6.93338345263262,0,Yes,11,3,0,0,0,0,1,0,0,0,0,0,1,2.31,3.44,1.33,2.11,4.0,5.0,8.666666666666666,1.4799999999999998,67.72113333333333,1
2BaFI-1,BaIF,3.899982883636374,4.906596916370807,5.052868366241455,TP,0.0005878216182135058,-2.961719264415187,6.311666239804129,0,Yes,6,3,1,0,0,1,0,0,0,1,0,1,0,2.5100000000000002,3.98,0.89,3.09,4.333333333333333,6.0,12.0,1.3666666666666665,94.40995773333333,1
2BrClZn-2,ZnBrCl,3.278822469406622,4.520999475620594,5.052574157714844,TP,0.010864320479647324,-1.0438192823616157,2.837397737749975,0,Yes,6,3,0,1,1,0,0,0,0,1,0,0,1,2.59,3.16,1.65,1.5100000000000002,3.6666666666666665,4.0,15.333333333333334,1.05,60.25533333333333,1
3ILi-1,LiI,4.051373309206944,,5.050629138946533,Novel,0.06041054738218069,-1.1934415294848562,6.2833400690096175,0,No,6,2,0,0,0,1,0,0,0,1,1,0,0,1.82,2.66,0.98,1.6800000000000002,3.5,5.0,9.0,1.41,66.922735,0
2BrKF4-1,KBrF4,3.3834923151235587,5.160503542441187,5.049785614013672,TP,0.06320680420435565,-1.6988480266941142,2.631116330069924,0,Yes,12,3,1,0,1,0,0,0,0,1,1,0,0,2.5866666666666664,3.98,0.82,3.16,3.3333333333333335,4.0,11.666666666666666,1.2633333333333334,46.00023439999999,1
2AlBr3-2,AlBr3,3.5499249159288846,,5.049238681793213,Novel,0.08938488530493283,-1.0395201640137275,5.548778961551694,0,No,8,2,0,0,1,0,0,0,0,1,0,0,0,2.285,2.96,1.61,1.3499999999999999,3.5,4.0,15.0,1.06,53.442769299999995,0
2AsSbO4-1,SbAsO4,3.383486124228672,,5.044677734375,Novel,0.02559205184409456,-1.266622523336526,3.2156653426227404,0,No,12,3,0,0,0,0,1,0,0,0,0,0,0,2.5566666666666666,3.44,2.05,1.3900000000000001,3.6666666666666665,5.0,15.333333333333334,0.9833333333333333,70.89366666666668,0
2CrF3-2,CrF3,2.022764132797049,5.130388508247844,5.0362467765808105,TP,0.032350153195983555,-2.7193551324270198,2.078899033441532,1,Yes,8,2,1,0,0,0,0,0,0,1,0,0,1,2.82,3.98,1.66,2.3200000000000003,3.0,4.0,11.5,1.04,35.4972516,1
2AsSbO3-1,SbAsO3,3.9740287717708873,5.103340051266794,5.030793190002441,TP,0.0,-1.3010355122806743,4.160868890262968,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,0,2.5566666666666666,3.44,2.05,1.3900000000000001,3.6666666666666665,5.0,15.333333333333334,0.9833333333333333,70.89366666666668,1
2ClPPbO3-1,PPbClO3,3.727366385946329,5.175083679260314,5.025650978088379,TP,0.03323333489390231,-1.7289575358855345,5.917645620227285,0,Yes,12,4,0,1,0,0,1,0,0,1,0,0,0,2.78,3.44,2.19,1.25,3.5,6.0,15.5,0.9475,72.40654049999999,1
2AsHSeO5-1,AsHSeO5,3.224159822401564,4.841347597196675,5.01830005645752,TP,0.02260580744158469,-0.9160307574182998,6.3508431043673355,0,Yes,16,4,0,0,0,0,1,0,0,0,0,0,0,2.5925000000000002,3.44,2.18,1.2599999999999998,2.75,4.0,12.0,0.795,42.722235000000005,1
1PbF4-1,PbF4,2.704283477530021,,5.016211032867432,Novel,0.0,-2.0250351749798146,3.950992322436371,0,No,5,2,1,0,0,0,0,0,0,1,0,0,0,3.1550000000000002,3.98,2.33,1.65,4.0,6.0,15.5,0.98,113.09920159999999,0
2NNaO3-1,NaNO3,3.164787110405034,,5.011083602905273,Novel,0.022553747955525692,-0.9924317500808719,5.020932238989751,0,No,10,3,0,0,0,0,1,1,0,0,1,0,0,2.47,3.44,0.93,2.51,2.3333333333333335,3.0,10.666666666666666,0.98,17.66528976,0
2YBr3-5,YBr3,3.4225589664144374,,5.007259368896484,Novel,0.09467094638008833,-1.8686095162756828,3.785322504442899,0,No,8,2,0,0,1,0,0,0,0,1,0,0,1,2.09,2.96,1.22,1.74,4.5,5.0,10.0,1.53,84.40492499999999,0
4AlBrS-1,AlSBr,3.9104690181744974,5.122594883045803,5.0037922859191895,TP,0.0,-1.1174803144494305,4.974125369333807,0,Yes,12,3,0,0,1,0,0,0,1,1,0,0,0,2.3833333333333333,2.96,1.61,1.3499999999999999,3.3333333333333335,4.0,15.333333333333334,1.0,46.31684619999999,1
1CaI2-3,CaI2,3.9751289204681295,5.071124919361152,5.002552032470703,TP,0.1737089822859493,-1.4925213495325584,3.5314867648100687,0,No,3,2,0,0,0,1,0,0,0,1,0,1,0,1.83,2.66,1.0,1.6600000000000001,4.5,5.0,9.5,1.545,83.491235,0
6ILi-2,LiI,3.9674356776059247,,4.999267578125,Novel,0.06495579614748855,-1.1888962807195484,6.2807832705384055,0,No,12,2,0,0,0,1,0,0,0,1,1,0,0,1.82,2.66,0.98,1.6800000000000002,3.5,5.0,9.0,1.41,66.922735,0
2BrKS2H4-1,KH4S2Br,4.08017542698679,,4.996918678283691,Novel,0.037180725870903486,-0.5461672641478943,6.063665926601249,0,No,16,4,0,0,1,0,0,0,1,1,1,0,0,2.1399999999999997,2.96,0.82,2.14,3.0,4.0,8.75,1.1949999999999998,38.01881,0
2AlBr3-1,AlBr3,3.896776653223594,5.067332327388288,4.996503829956055,TP,0.009981767931253938,-1.1189232813874064,2.907227024724631,0,Yes,8,2,0,0,1,0,0,0,0,1,0,0,0,2.285,2.96,1.61,1.3499999999999999,3.5,4.0,15.0,1.06,53.442769299999995,1
2InCl3-1,InCl3,3.760520915533919,5.116437740520893,4.9869160652160645,TP,2.220446049250313e-16,-1.1389086245626148,2.9135282362504604,0,Yes,8,2,0,1,0,0,0,0,0,1,0,0,0,2.47,3.16,1.78,1.3800000000000001,4.0,5.0,15.0,1.175,75.13550000000001,1
2YBr3-3,YBr3,3.4959446323194223,4.90984483379608,4.985770225524902,TP,0.050658906353310496,-1.9126215563024607,3.572128701827797,0,No,8,2,0,0,1,0,0,0,0,1,0,0,1,2.09,2.96,1.22,1.74,4.5,5.0,10.0,1.53,84.40492499999999,0
2INaS2H4-1,NaH4S2I,3.615322746721427,4.591014749165568,4.982964038848877,TP,0.014495877952558911,-0.4450421580902333,5.679450712022252,0,Yes,16,4,0,0,0,1,0,0,1,1,1,0,0,2.0925000000000002,2.66,0.93,1.73,3.0,5.0,8.75,1.1149999999999998,45.74179482,1
2BrCaI-1,CaIBr,3.688765567841848,5.000309558867139,4.980148315429688,TP,0.003386199682551272,-1.8768329545951448,3.331127984657617,0,Yes,6,3,0,0,1,1,0,0,0,1,0,1,0,2.2066666666666666,2.96,1.0,1.96,4.333333333333333,5.0,12.0,1.343333333333333,82.29549,1
1CaH2S2-1,Ca(HS)2,3.815284384217735,4.861085748339889,4.979825973510742,TP,0.03956926451788316,-0.9397912237669885,5.329292615729098,0,No,5,3,0,0,0,0,0,0,1,0,0,1,0,1.9266666666666667,2.58,1.0,1.58,2.6666666666666665,4.0,6.333333333333333,1.1166666666666665,24.383646666666664,0
2BLiH4S4-1,LiB(HS)4,3.947911635234116,,4.978956699371338,Novel,0.0,-0.4456144381763195,6.018744328151662,0,No,20,4,0,0,0,0,0,0,1,0,1,0,0,1.9500000000000002,2.58,0.98,1.6,2.0,3.0,7.75,0.9875,12.706235,0
2CPSnH3O3-1,SnPH3CO3,4.033968373245713,5.048899821284586,4.972812175750732,TP,1.9737298215558337e-16,-1.1447989062320727,7.002756843293227,0,Yes,18,5,0,0,0,0,1,0,0,0,0,0,0,2.468,3.44,1.96,1.48,2.6,5.0,12.0,0.8219999999999998,35.7403604,1
1MgH2O2-1,Mg(HO)2,3.351730821000856,5.028010763049256,4.970847129821777,TP,0.009127442701000988,-1.767788679225042,4.000363706805692,0,Yes,5,3,0,0,0,0,1,0,0,0,0,1,0,2.316666666666667,3.44,1.31,2.13,2.0,3.0,6.333333333333333,0.82,13.77078,1
2HPTeO5-1,TePHO5,3.51316273504621,5.027190752290517,4.970657825469971,TP,0.0,-1.5538132266748326,5.834728663807475,0,Yes,16,4,0,0,0,0,1,0,0,0,0,0,0,2.4825,3.44,2.1,1.3399999999999999,2.75,5.0,12.0,0.805,43.8952755,1
2CaClI-2,CaICl,4.062425084510491,5.193032891687945,4.966460227966309,TP,0.07737626726529001,-1.9713150625431162,6.074574035977271,0,Yes,6,3,0,1,0,1,0,0,0,1,0,1,0,2.2733333333333334,3.16,1.0,2.16,4.0,5.0,12.0,1.2933333333333332,67.47849000000001,1
2BaClI-2,BaICl,4.108010634258672,5.159330710027208,4.964442729949951,TP,0.08424179364522615,-2.139746627485026,4.167206458100998,0,Yes,6,3,0,1,0,1,0,0,0,1,0,1,0,2.236666666666667,3.16,0.89,2.27,4.666666666666667,6.0,12.0,1.49,99.89482333333335,1
6ILi-1,LiI,4.149570270134501,,4.961117744445801,Novel,0.039246161751491204,-1.2146059151155457,6.602290337749373,0,No,12,2,0,0,0,1,0,0,0,1,1,0,0,1.82,2.66,0.98,1.6800000000000002,3.5,5.0,9.0,1.41,66.922735,0
2HSNa3O4-1,Na3HSO4,3.856666176466328,5.084425041934689,4.956552028656006,TP,0.06373171055795505,-1.5566215900469915,6.759053833102669,0,Yes,18,4,0,0,0,0,1,0,1,0,1,0,0,2.2875,3.44,0.93,2.51,2.25,3.0,8.5,0.9474999999999999,18.01552732,1
1NiRe2O8-1,Re2NiO8,1.57545394460299,4.969670341401184,4.9548444747924805,TP,0.0,-1.5616883380510842,6.903793434364628,1,Yes,11,3,0,0,0,0,1,0,0,0,0,0,1,2.4166666666666665,3.44,1.9,1.54,4.0,6.0,11.0,1.2833333333333334,86.96659999999999,1
2CaSn2F6-1,CaSn2F6,3.9244302934724953,4.94795999948755,4.953294277191162,TP,0.0,-2.94818293046856,7.5467281762834855,0,Yes,18,3,1,0,0,0,0,0,0,1,0,1,0,2.313333333333333,3.98,1.0,2.98,3.6666666666666665,5.0,11.0,1.2699999999999998,59.2621344,1
2MgMoSeO6-1,MgMoSeO6,3.4357732034592905,,4.944087982177734,Novel,0.04267354413585088,-1.8119365833012735,7.794177046551468,0,No,18,4,0,0,0,0,1,0,0,0,0,1,1,2.3649999999999998,3.44,1.31,2.13,3.5,5.0,10.0,1.2149999999999999,53.8011,0
1CdCl2-2,CdCl2,3.6158279284194177,4.984492468622904,4.942332744598389,TP,0.0430701711278374,-1.074239106940784,2.9078228163156306,0,Yes,3,2,0,1,0,0,0,0,0,1,0,0,1,2.425,3.16,1.69,1.4700000000000002,4.0,5.0,14.5,1.2000000000000002,73.932,1
2AlF2N2H5-1,AlH5(NF)2,2.7651184728264946,,4.941044330596924,Novel,0.04087963467092752,-1.2735057295207945,5.164654662760599,0,No,20,4,1,0,0,0,0,1,0,1,0,0,0,2.7075,3.98,1.61,2.37,2.0,3.0,11.5,0.6725,15.24864545,0
2IRbF4-1,RbIF4,3.1479544976904026,,4.940946578979492,Novel,0.0,-1.9485525375231838,2.7502777201257267,0,No,12,3,1,0,0,1,0,0,0,1,1,0,0,2.486666666666667,3.98,0.82,3.16,4.0,5.0,11.666666666666666,1.4066666666666665,77.12355773333333,0
2SnF2-1,SnF2,3.4955587100787864,,4.927384853363037,Novel,0.011363613845446707,-2.340028142933437,3.1065839152693355,0,No,6,2,1,0,0,0,0,0,0,1,0,0,0,2.9699999999999998,3.98,1.96,2.02,3.5,5.0,15.5,0.9349999999999999,68.8542016,0
2BaClH-1,BaHCl,3.7472166317318263,4.822970555720868,4.92634916305542,TP,0.05581777992934237,-1.5735964085649063,5.383665259085587,0,Yes,6,3,0,1,0,0,0,0,0,1,0,1,0,2.0833333333333335,3.16,0.89,2.27,3.3333333333333335,6.0,6.666666666666667,1.2833333333333332,57.92931333333333,1
1BaClI-1,BaICl,4.103228532285671,5.10609650454491,4.9256768226623535,TP,0.07508134626567149,-2.14890707486458,3.2326026948983326,0,Yes,3,3,0,1,0,1,0,0,0,1,0,1,0,2.236666666666667,3.16,0.89,2.27,4.666666666666667,6.0,12.0,1.49,99.89482333333335,1
2HAs3O6-1,As3HO6,3.828411023958972,5.211498540048151,4.92491626739502,TP,0.0,-1.1804070186015985,2.8778412930761803,0,Yes,20,3,0,0,0,0,1,0,0,0,0,0,0,2.606666666666667,3.44,2.18,1.2599999999999998,2.3333333333333335,4.0,10.666666666666666,0.7166666666666667,30.642979999999998,1
1Sc2Se5O13-1,Sc2Se5O13,3.18611110098644,,4.91771125793457,Novel,0.004319957464686652,-1.4968997001647069,5.338866862121398,0,No,20,3,0,0,0,0,1,0,0,0,0,0,1,2.4499999999999997,3.44,1.36,2.08,3.3333333333333335,4.0,11.666666666666666,1.1166666666666667,46.638437333333336,0
2ZnAs2O4-1,Zn(AsO2)2,3.604868620916253,4.98745179942172,4.917540073394775,TP,0.0,-1.3118139330146223,5.950661121191702,0,Yes,14,3,0,0,0,0,1,0,0,0,0,0,1,2.4233333333333333,3.44,1.65,1.79,3.3333333333333335,4.0,14.333333333333334,1.0133333333333332,52.11000000000001,1
2ClISr-1,SrICl,3.9711806186684746,4.9395900136142,4.912807464599609,TP,0.0568048497093138,-2.0714515106337053,6.570681646916199,0,Yes,6,3,0,1,0,1,0,0,0,1,0,1,0,2.256666666666667,3.16,0.95,2.21,4.333333333333333,5.0,12.0,1.3766666666666667,83.32582333333333,1
2WZnO4-1,ZnWO4,3.369738431934916,5.335343849999174,4.908843040466309,TP,0.020580944679933804,-1.9796390260959111,4.450436839270443,0,Yes,12,3,0,0,0,0,1,0,0,0,0,0,1,2.483333333333333,3.44,1.65,1.79,4.0,6.0,11.333333333333334,1.2766666666666666,88.41613333333333,1
2NaSrI3-1,NaSrI3,3.814869277517218,4.712225290689499,4.908414840698242,TP,0.05515423417875383,-1.5087808627698078,4.394486078596305,0,Yes,10,3,0,0,0,1,0,0,0,1,1,1,0,1.5133333333333334,2.66,0.93,1.73,4.333333333333333,5.0,6.666666666666667,1.7466666666666668,79.17141309333334,1
2Sb2O3-5,Sb2O3,3.4142359713587678,4.62436132985141,4.907463073730469,TP,0.05345960899345954,-1.3083316558851223,1.863065677582732,0,Yes,10,2,0,0,0,0,1,0,0,0,0,0,0,2.745,3.44,2.05,1.3900000000000001,3.5,5.0,15.5,0.905,68.8797,1
2MgTeWO6-1,MgTeWO6,3.463759485850571,4.86731332235294,4.907460689544678,TP,0.028102605795690277,-2.0029694980374657,7.699993944421202,0,Yes,18,4,0,0,0,0,1,0,0,0,0,1,1,2.3024999999999998,3.44,1.31,2.13,4.0,6.0,10.0,1.2725,87.9361,1
1BiFS2O6-1,BiS2O6F,2.496423168068136,3.804722419858555,4.904890537261963,TP,3.552713678800501e-16,-1.3839111971240414,5.431010100499895,0,Yes,10,4,1,0,0,0,1,0,1,1,0,0,0,3.005,3.98,2.02,1.96,3.25,6.0,16.0,0.8025,69.0108008,1
1BaBrI-1,BaIBr,4.136566008452455,5.177247334371238,4.904103755950928,TP,0.041636506657886464,-2.009864410613703,3.3474231392429523,0,Yes,3,3,0,0,1,1,0,0,0,1,0,1,0,2.17,2.96,0.89,2.07,5.0,6.0,12.0,1.5399999999999998,114.71182333333333,1
8BeI2-1,BeI2,4.348070819743814,,4.899265766143799,Novel,0.032393595423025445,-0.5630326846901875,3.3042100315230396,0,Yes,24,2,0,0,0,1,0,0,0,1,0,1,0,2.115,2.66,1.57,1.09,3.5,5.0,9.5,1.135,67.958326,1
4NaSbO2-2,NaSbO2,3.522020810910137,4.726098595267311,4.8958234786987305,TP,0.00021986406898300004,-1.5611974007688527,6.007487170816095,0,Yes,16,3,0,0,0,0,1,0,0,0,1,0,0,2.14,3.44,0.93,2.51,3.3333333333333335,5.0,10.666666666666666,1.2366666666666666,53.58305642666667,1
2LiMgI3-1,LiMgI3,3.564679315414523,4.513965972185354,4.894324779510498,TP,0.0534441506616302,-1.097080273911275,3.5991020099602506,0,Yes,10,3,0,0,0,1,0,0,0,1,1,1,0,1.6500000000000001,2.66,0.98,1.6800000000000002,3.3333333333333335,5.0,6.666666666666667,1.4233333333333331,52.71682333333334,1
2ILiO2H4-1,LiH4IO2,3.719320098981665,4.724923118928624,4.890201091766357,TP,0.0,-1.1374406726832302,4.379189241795817,0,Yes,16,4,0,0,0,1,1,0,0,1,1,0,0,2.32,3.44,0.98,2.46,2.5,5.0,8.75,0.9575,37.7132025,1
2KSHg2Cl3O3-1,KHg2S(ClO)3,3.268259056322117,,4.890120029449463,Novel,0.04326895322646891,-1.121631728495111,10.886262879242,0,No,20,5,0,1,0,0,1,0,1,1,1,0,1,2.4,3.44,0.82,2.62,3.6,6.0,12.4,1.2580000000000002,64.64113999999998,0
2CaNaI3-1,NaCaI3,3.781813035236553,4.678803649065653,4.888194561004639,TP,0.05939036707001346,-1.4588401719711004,4.353158280920169,0,Yes,10,3,0,0,0,1,0,0,0,1,1,1,0,1.53,2.66,0.93,1.73,4.0,5.0,6.666666666666667,1.6633333333333333,63.32407976,1
